id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
267208;05/02/2020;quarta-feira;06:30:00;SC;282;43,9;AGUAS MORNAS;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Não;2;0;2;0;0;0;2;1;-27,72198;-48,90564;SR-SC;DEL8/1;UOP03/SC
267209;05/02/2020;quarta-feira;06:30:00;MG;153;35;CANAPOLIS;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-18,71075;-49,13692;SR-MG;DEL4/15;UOP03/MG
267210;05/02/2020;quarta-feira;06:30:00;BA;324;456,5;CANDEAL;Ultrapassagem Indevida;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;8;0;6;0;2;0;6;3;-11,90972;-39,26106;SR-BA;DEL10/2;UOP01/BA
267211;05/02/2020;quarta-feira;07:15:00;PE;101;68,5;RECIFE;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Sim;4;0;1;0;3;0;1;3;-8,050743;-34,94581;SR-PE;DEL11/1;UOP01/PE
267212;05/02/2020;quarta-feira;07:10:00;SC;101;4;GARUVA;Defeito Mecânico no Veículo;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-26,00909;-48,86449;SR-SC;DEL8/3;UOP01/SC
267213;05/02/2020;quarta-feira;07:20:00;SC;101;202;SAO JOSE;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-27,55712;-48,61898;SR-SC;DEL8/1;UOP01/SC
267214;05/02/2020;quarta-feira;07:15:00;PB;101;89,6;JOAO PESSOA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Não Informado;Sim;3;0;2;0;1;0;2;2;-7,171069;-34,89765;SR-PB;DEL14/1;UOP01/PB
267215;05/02/2020;quarta-feira;07:21:00;PR;376;246,3;APUCARANA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-23,60968;-51,40136;SR-PR;DEL7/7;UOP03/PR
267216;05/02/2020;quarta-feira;07:32:00;PR;116;120;CURITIBA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-25,55122;-49,30504;SR-PR;DEL7/1;UOP03/PR
267217;05/02/2020;quarta-feira;07:15:00;SC;282;2,2;FLORIANOPOLIS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;3;0;2;0;1;0;2;2;-27,60329;-48,59042;SR-SC;DEL8/1;UOP01/SC
267219;05/02/2020;quarta-feira;07:10:00;MG;50;179;UBERABA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Não Informado;Sim;2;0;1;0;0;1;1;2;-19,77827;-47,93141;SR-MG;DEL13;UOP01/MG
267220;05/02/2020;quarta-feira;07:15:00;AP;210;1,1;MACAPA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;0,07816717;-51,06999;SR-AP;UOP01/AP;
267221;05/02/2020;quarta-feira;07:00:00;MG;40;275;TRES MARIAS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Rotatória;Sim;2;0;1;0;1;0;1;2;-18,19946;-45,23771;SR-MG;DEL4/14;UOP02/MG
267222;05/02/2020;quarta-feira;07:25:00;PR;163;282,5;MARECHAL CANDIDO RONDON;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-24,57865;-53,99236;SR-PR;DEL7/6;UOP04/PR
267223;05/02/2020;quarta-feira;06:05:00;GO;153;156;CAMPINORTE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Simples;Desvio Temporário;Não;5;0;0;0;2;3;0;3;-14,13446;-49,11272;SR-GO;DEL1/7;UOP01/GO
267224;05/02/2020;quarta-feira;07:50:00;DF;70;4;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,79811;-48,08932;SR-DF;UOP06/DF;
267225;05/02/2020;quarta-feira;07:30:00;RJ;101;392;RIO DE JANEIRO;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-22,89266;-43,69451;SR-RJ;DEL5/3;UOP01/RJ
267227;05/02/2020;quarta-feira;08:05:00;PB;101;91,5;JOAO PESSOA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;0;1;2;0;1;2;-7,188264;-34,90308;SR-PB;DEL14/1;UOP01/PB
267229;05/02/2020;quarta-feira;08:30:00;MG;365;627;UBERLANDIA;Pista Escorregadia;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-18,90359;-48,34362;SR-MG;DEL4/15;UOP01/MG
267230;05/02/2020;quarta-feira;08:31:00;GO;40;3,4;VALPARAISO DE GOIAS;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-16,07608;-47,98567;SR-DF;UOP01/DF;
267231;05/02/2020;quarta-feira;08:40:00;SC;101;121;ITAJAI;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-26,92103;-48,70856;SR-SC;DEL8/4;UOP04/SC
267232;05/02/2020;quarta-feira;06:40:00;RO;364;375;OURO PRETO DO OESTE;Velocidade Incompatível;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Nublado;Simples;Não Informado;Não;3;0;0;0;3;0;0;2;-10,7395;-62,18556;SR-RO;DEL21/2;UOP01/RO
267233;05/02/2020;quarta-feira;08:30:00;SP;116;287,2;ITAPECERICA DA SERRA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;3;0;0;1;1;1;1;2;-23,71442;-46,8793;SR-SP;DEL6/4;UOP01/SP
267234;05/02/2020;quarta-feira;07:10:00;SC;470;141,1;RIO DO SUL;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;2;0;1;0;1;0;1;2;-27,22606;-49,66616;SR-SC;DEL8/4;UOP02/SC
267236;05/02/2020;quarta-feira;08:20:00;SP;116;279;EMBU DAS ARTES;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-23,66234;-46,85293;SR-SP;DEL6/4;UOP01/SP
267238;05/02/2020;quarta-feira;07:45:00;MT;163;835;SINOP;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Rotatória;Sim;3;0;1;0;2;0;1;2;-11,9869;-55,51703;SR-MT;DEL2/6;UOP01/MT
267240;05/02/2020;quarta-feira;09:00:00;SP;153;62,3;SAO JOSE DO RIO PRETO;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Não Informado;Sim;3;0;1;1;1;0;2;2;-20,81325;-49,35676;SR-SP;DEL6/9;UOP01/SP
267242;01/02/2020;sábado;23:40:00;MG;50;81;UBERLANDIA;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-18,98691;-48,21185;SR-MG;DEL4/15;UOP01/MG
267245;05/02/2020;quarta-feira;09:15:00;RS;290;99;PORTO ALEGRE;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Não;2;0;0;0;2;0;0;2;-29,99176;-51,22699;SR-RS;DEL9/1;UOP01/RS
267246;05/02/2020;quarta-feira;09:10:00;RJ;101;597;PARATY;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;Não;2;0;0;2;0;0;2;1;-23,34026;-44,74508;SR-RJ;DEL5/3;UOP04/RJ
267247;05/02/2020;quarta-feira;10:10:00;SC;101;130;BALNEARIO CAMBORIU;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-26,98408;-48,66977;SR-SC;DEL8/4;UOP03/SC
267248;05/02/2020;quarta-feira;06:20:00;MG;262;388;MATEUS LEME;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-19,93668;-44,44353;SR-MG;DEL4/1;UOP03/MG
267249;05/02/2020;quarta-feira;10:00:00;MG;40;464,5;SETE LAGOAS;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Não Informado;Não;1;0;1;0;0;0;1;1;-19,43111;-44,33657;SR-MG;DEL4/2;UOP01/MG
267250;05/02/2020;quarta-feira;10:15:00;SP;116;230;SAO PAULO;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1;0;1;0;0;0;1;1;-23,52252;-46,58557;SR-SP;DEL6/1;UOP01/SP
267251;05/02/2020;quarta-feira;10:24:00;ES;101;264;SERRA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;0;1;1;1;3;-20,17293;-40,26736;SR-ES;DEL12/2;UOP01/ES
267252;05/02/2020;quarta-feira;08:05:00;PR;476;267,9;SAO MATEUS DO SUL;Não guardar distância de segurança;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;1;0;0;0;1;0;0;1;-25,89202;-50,31163;SR-PR;DEL7/2;UOP03/PR
267254;04/02/2020;terça-feira;16:40:00;GO;153;543,9;HIDROLANDIA;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Não;3;0;3;0;0;0;3;1;-17,0814;-49,2246;SR-GO;DEL1/1;UOP03/GO
267256;05/02/2020;quarta-feira;09:29:00;PA;10;348;SANTA MARIA DO PARA;Ultrapassagem Indevida;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Desvio Temporário;Não;4;0;1;1;2;0;2;3;-1,399155;-47,55908;SR-PA;DEL19/1;UOP02/PA
267259;05/02/2020;quarta-feira;06:30:00;MT;174;87;CACERES;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;2;0;2;0;0;0;2;1;-15,92152;-57,79889;SR-MT;DEL2/3;UOP01/MT
267260;05/02/2020;quarta-feira;10:21:00;SC;101;186;BIGUACU;Velocidade Incompatível;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Não;6;0;4;0;2;0;4;2;-27,43411;-48,62567;SR-SC;DEL8/1;UOP01/SC
267261;05/02/2020;quarta-feira;11:20:00;PE;232;34,1;MORENO;Agressão Externa;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;5;0;0;2;1;2;2;2;-8,107881;-35,18784;SR-PE;DEL11/1;UOP04/PE
267262;05/02/2020;quarta-feira;10:25:00;BA;407;2,6;JUAZEIRO;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;2;0;1;0;1;0;1;2;-9,425092;-40,50358;SR-PE;DEL11/6;UOP01/PE
267263;02/02/2020;domingo;12:25:00;RS;386;333;MARQUES DE SOUZA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-29,37128;-52,062;SR-RS;DEL9/4;UOP01/RS
267264;05/02/2020;quarta-feira;08:50:00;CE;116;495,3;BREJO SANTO;Defeito na Via;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;1;0;1;0;0;0;1;1;-7,401674;-38,96239;SR-CE;DEL16/5;UOP03/CE
267265;05/02/2020;quarta-feira;10:15:00;MS;158;99;PARANAIBA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-19,70211;-51,1588;SR-MS;DEL3/8;UOP01/MS
267266;05/02/2020;quarta-feira;09:00:00;MG;267;8,5;LEOPOLDINA;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-21,57164;-42,68272;SR-MG;DEL4/7;UOP01/MG
267267;05/02/2020;quarta-feira;10:00:00;RO;364;342,4;JI-PARANA;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;0;2;1;1;-10,88201;-61,94023;SR-RO;DEL21/2;UOP01/RO
267268;05/02/2020;quarta-feira;10:25:00;MA;316;268;SANTA INES;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;1;0;0;2;1;-3,691249;-45,33175;SR-MA;DEL18/2;UOP01/MA
267270;05/02/2020;quarta-feira;11:40:00;RJ;116;170,3;SAO JOAO DE MERITI;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Sim;3;0;1;0;2;0;1;3;-22,78531;-43,37965;SR-RJ;DEL5/1;UOP02/RJ
267271;05/02/2020;quarta-feira;12:30:00;SP;116;284;ITAPECERICA DA SERRA;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-23,69998;-46,86777;SR-SP;UOP01;DEL04
267272;05/02/2020;quarta-feira;10:20:00;RJ;101;292;ITABORAI;Defeito Mecânico no Veículo;Colisão frontal;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Não Informado;Sim;2;0;0;0;2;0;0;2;-22,76038;-42,87856;SR-RJ;DEL5/2;UOP02/RJ
267273;05/02/2020;quarta-feira;10:30:00;MA;10;247,1;IMPERATRIZ;Falta de Atenção à Condução;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;6;0;2;0;4;0;2;4;-5,573772;-47,44389;SR-MA;DEL18/4;UOP01/MA
267274;05/02/2020;quarta-feira;13:20:00;RS;470;155,6;NOVA PRATA;Mal Súbito;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;2;0;0;1;1;0;1;2;-28,77573;-51,61184;SR-RS;DEL9/6;UOP02/RS
267275;05/02/2020;quarta-feira;12:10:00;SC;101;195,4;SAO JOSE;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Não Informado;Sim;2;0;1;0;1;0;1;2;-27,50471;-48,65011;SR-SC;DEL8/1;UOP01/SC
267276;05/02/2020;quarta-feira;12:00:00;PE;101;35,8;ITAPISSUMA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Não Informado;Não;3;0;2;0;1;0;2;2;-7,779522;-34,93231;SR-PE;DEL11/1;UOP02/PE
267277;05/02/2020;quarta-feira;13:15:00;SC;470;55;BLUMENAU;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Não Informado;Não;2;0;1;0;1;0;1;2;-26,8756;-49,11799;SR-SC;DEL8/4;UOP01/SC
267278;05/02/2020;quarta-feira;11:48:00;SC;470;140,7;RIO DO SUL;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-27,22248;-49,66283;SR-SC;DEL8/4;UOP02/SC
267279;05/02/2020;quarta-feira;09:30:00;SC;101;260,3;GAROPABA;Carga excessiva e/ou mal acondicionada;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Não Informado;Não;1;0;0;0;1;0;0;1;-28,02108;-48,70162;SR-SC;DEL8/2;UOP03/SC
267280;05/02/2020;quarta-feira;10:40:00;SC;282;495;XANXERE;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Não Informado;Não;5;0;4;0;1;0;4;2;-26,87149;-52,31877;SR-SC;DEL7;UOP01/SC
267281;05/02/2020;quarta-feira;13:42:00;SC;470;37,5;GASPAR;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Não Informado;Não;2;0;1;0;1;0;1;2;-26,91273;-48,97804;SR-SC;DEL8/4;UOP01/SC
267283;05/02/2020;quarta-feira;12:00:00;MS;463;33,8;DOURADOS;Defeito na Via;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Rotatória;Não;1;0;1;0;0;0;1;1;-22,3023;-55,1045;SR-MS;DEL3/4;UOP03/MS
267284;05/02/2020;quarta-feira;08:35:00;PI;343;267,8;CAMPO MAIOR;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-4,841166;-42,18635;SR-PI;DEL17/1;UOP03/PI
267285;05/02/2020;quarta-feira;13:00:00;PR;153;40,9;SANTO ANTONIO DA PLATINA;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de vias;Sim;1;0;1;0;0;0;1;1;-23,28048;-50,05593;SR-PR;DEL7/7;UOP07/PR
267287;05/02/2020;quarta-feira;14:00:00;CE;222;76,6;SAO LUIS DO CURU;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;3;0;0;2;1;0;2;2;-3,671178;-39,22447;SR-CE;DEL16/4;UOP03/CE
267288;05/02/2020;quarta-feira;12:15:00;MG;381;335;NOVA ERA;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;6;0;5;0;1;0;5;2;-19,81701;-43,06662;SR-MG;DEL4/3;UOP01/MG
267289;05/02/2020;quarta-feira;13:30:00;MA;135;22;SAO LUIS;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;4;0;0;0;4;0;0;3;-2,745967;-44,34234;SR-MA;DEL18/1;UOP01/MA
267290;03/01/2020;sexta-feira;22:25:00;MA;316;612,6;TIMON;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Múltipla;Não Informado;Sim;3;0;1;1;1;0;2;2;-5,075141;-42,85945;SR-MA;DEL18/3;UOP02/MA
267291;05/02/2020;quarta-feira;12:30:00;MT;70;165;GENERAL CARNEIRO;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Simples;Não Informado;Não;2;0;1;0;1;0;1;2;-15,58569;-53,48678;SR-MT;DEL2/5;UOP01/MT
267292;05/02/2020;quarta-feira;14:00:00;CE;403;137,9;SOBRAL;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Não Informado;Não;4;0;3;1;0;0;4;1;-3,84308;-40,49324;SR-CE;DEL16/4;UOP01/CE
267293;05/02/2020;quarta-feira;13:50:00;AP;156;820;OIAPOQUE;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;3,838788;-51,81775;SR-AP;UOP03/AP;
267294;05/02/2020;quarta-feira;13:45:00;SC;101;209,9;SAO JOSE;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Não Informado;Sim;2;0;2;0;0;0;2;1;-27,61001;-48,63895;SR-SC;DEL8/1;UOP01/SC
267295;05/02/2020;quarta-feira;14:20:00;SC;101;181,5;BIGUACU;Desobediência às normas de trânsito pelo condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-27,38959;-48,63198;SR-SC;DEL8/1;UOP01/SC
267296;05/02/2020;quarta-feira;12:15:00;AP;210;3;MACAPA;Falta de Atenção à Condução;Colisão lateral;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Interseção de vias;Sim;2;0;0;0;2;0;0;2;0,08723365;-51,08569;SR-AP;UOP01/AP;
267298;05/02/2020;quarta-feira;14:50:00;SC;470;184,5;POUSO REDONDO;Defeito Mecânico no Veículo;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;1;1;0;0;0;1;2;-27,25304;-50,02664;SR-SC;DEL8/4;UOP02/SC
267299;05/02/2020;quarta-feira;13:40:00;RO;364;708;PORTO VELHO;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;3;0;1;1;1;0;2;2;-8,795541;-63,84072;SR-RO;DEL21/1;UOP01/RO
267301;05/02/2020;quarta-feira;15:00:00;MG;40;5,8;PARACATU;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Não Informado;Não;1;0;1;0;0;0;1;1;-17,06113;-47,12252;SR-MG;DEL4/14;UOP01/MG
267302;05/02/2020;quarta-feira;15:10:00;MG;40;11,2;PARACATU;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;2;0;2;0;0;0;2;1;-17,06729;-47,06936;SR-MG;DEL4/14;UOP01/MG
267303;05/02/2020;quarta-feira;12:50:00;PR;116;150;MANDIRITUBA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;2;0;0;0;2;2;-25,81557;-49,33089;SR-PR;DEL7/1;UOP03/PR
267304;05/02/2020;quarta-feira;14:30:00;PR;277;135;BALSA NOVA;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Desvio Temporário;Não;2;0;0;0;2;0;0;2;-25,48047;-49,83124;SR-PR;DEL7/1;UOP05/PR
267305;05/02/2020;quarta-feira;15:22:00;PR;376;5;MANDAGUARI;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Não Informado;Sim;2;0;1;0;1;0;1;2;-23,52871;-51,67578;SR-PR;DEL7/7;UOP04/PR
267306;05/02/2020;quarta-feira;12:10:00;GO;153;227;HIDROLINA;Defeito na Via;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Desvio Temporário;Não;1;0;0;1;0;0;1;1;-14,74037;-49,24588;SR-GO;DEL1/7;UOP01/GO
267307;05/02/2020;quarta-feira;15:57:00;SP;116;544,5;BARRA DO TURVO;Carga excessiva e/ou mal acondicionada;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-24,95781;-48,42123;SR-SP;DEL6/5;UOP03/SP
267308;05/02/2020;quarta-feira;15:30:00;PR;376;174,4;MARINGA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Múltipla;Interseção de vias;Sim;1;0;1;0;0;0;1;1;-23,41568;-51,95469;SR-PR;DEL7/7;UOP04/PR
267309;05/02/2020;quarta-feira;15:00:00;RJ;101;295;ITABORAI;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-22,76365;-42,90224;SR-RJ;DEL5/2;UOP02/RJ
267310;05/02/2020;quarta-feira;15:10:00;PR;153;42,7;SANTO ANTONIO DA PLATINA;Defeito na Via;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-23,29512;-50,06578;SR-PR;DEL7/7;UOP07/PR
267311;05/02/2020;quarta-feira;12:40:00;PR;369;115;URAI;Velocidade Incompatível;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;3;0;2;1;0;0;3;2;-23,27821;-50,85885;SR-PR;DEL7/7;UOP06/PR
267312;01/02/2020;sábado;09:30:00;RO;364;456;JARU;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-10,26727;-62,69773;SR-RO;DEL21/3;UOP02/RO
267313;05/02/2020;quarta-feira;15:30:00;RS;290;95;PORTO ALEGRE;Fenômenos da Natureza;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-29,98283;-51,20157;SR-RS;DEL9/1;UOP01/RS
267315;05/02/2020;quarta-feira;12:00:00;MG;116;3,3;DIVISA ALEGRE;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;3;1;0;0;2;0;0;2;-15,72609;-41,34372;SR-BA;DEL10/8;UOP03/BA
